content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Kasihan bagi kami yg punya hp dengan ram kecil. Padahal kami berharap kepada shopee supaya bisa memiliki barang-barang bagus dengan harga terjangkau. Atau mungkin apk shopee ini hanya untuk golongan menengah keatas yg mampu untuk membeli hp dengan ram besar yg harganya mahal??? Maaf, apa shopee bisa membantu masalah kami ini??? Sinyal baik tapi kenapa apk sering keluar sendiri/lag atau ram yg kurang besar???",2,Negatif,kasihan bagi kami yg punya hp dengan ram kecil padahal kami berharap kepada shopee supaya bisa memiliki barangbarang bagus dengan harga terjangkau atau mungkin apk shopee ini hanya untuk golongan menengah keatas yg mampu untuk membeli hp dengan ram besar yg harganya mahal maaf apa shopee bisa membantu masalah kami ini sinyal baik tapi kenapa apk sering keluar sendirilag atau ram yg kurang besar,kasihan yg hp ram berharap shopee memiliki barangbarang bagus harga terjangkau apk shopee golongan menengah keatas yg membeli hp ram yg harganya mahal maaf shopee membantu sinyal apk sendirilag ram yg,"['kasihan', 'yg', 'hp', 'ram', 'berharap', 'shopee', 'memiliki', 'barangbarang', 'bagus', 'harga', 'terjangkau', 'apk', 'shopee', 'golongan', 'menengah', 'keatas', 'yg', 'membeli', 'hp', 'ram', 'yg', 'harganya', 'mahal', 'maaf', 'shopee', 'membantu', 'sinyal', 'apk', 'sendirilag', 'ram', 'yg']",kasihan yg hp ram harap shopee milik barangbarang bagus harga jangkau apk shopee golong tengah atas yg beli hp ram yg harga mahal maaf shopee bantu sinyal apk sendirilag ram yg
"Kak, fitur Flash sale nya banyak orang yang pakai bot, jadi seperti saya yang manual saja kalah cepat sama bot/AI Dan verifikasinya bisa di sistem otomatis oleh bot, bagaimana kak?",2,Negatif,kak fitur flash sale nya banyak orang yang pakai bot jadi seperti saya yang manual saja kalah cepat sama botai dan verifikasinya bisa di sistem otomatis oleh bot bagaimana kak,kak fitur flash sale nya orang pakai bot manual kalah cepat botai verifikasinya sistem otomatis bot kak,"['kak', 'fitur', 'flash', 'sale', 'nya', 'orang', 'pakai', 'bot', 'manual', 'kalah', 'cepat', 'botai', 'verifikasinya', 'sistem', 'otomatis', 'bot', 'kak']",kak fitur flash sale nya orang pakai bot manual kalah cepat bota verifikasi sistem otomatis bot kak
Saya merasa dirugukan. Saya harus membayar tagihan spaylater. Transaksi padahal gagal di PLN mobile tapi di Spaylater berhasil. Loh kan ga nyambung saya lapor ke pln dan ke pihak shope. Keduanya sama² tidak mau tau. Dan saya dipaksan bayar tagihan 210.000. Yang produknya tidak bisa saya nikmatin.,1,Negatif,saya merasa dirugukan saya harus membayar tagihan spaylater transaksi padahal gagal di pln mobile tapi di spaylater berhasil loh kan ga nyambung saya lapor ke pln dan ke pihak shope keduanya sama tidak mau tau dan saya dipaksan bayar tagihan  yang produknya tidak bisa saya nikmatin,dirugukan membayar tagihan spaylater transaksi gagal pln mobile spaylater berhasil loh ga nyambung lapor pln shope tau dipaksan bayar tagihan produknya nikmatin,"['dirugukan', 'membayar', 'tagihan', 'spaylater', 'transaksi', 'gagal', 'pln', 'mobile', 'spaylater', 'berhasil', 'loh', 'ga', 'nyambung', 'lapor', 'pln', 'shope', 'tau', 'dipaksan', 'bayar', 'tagihan', 'produknya', 'nikmatin']",dirugukan bayar tagih spaylater transaksi gagal pln mobile spaylater hasil loh ga nyambung lapor pln shope tau dipaksan bayar tagih produk nikmatin
Mantaaaab shopee... Gratis ongkirnya perlu ditambah lagi.. Krn sy sering belanja utk dijual lagi. Kalo gratis ongkirnya habis lalu beli dg biaya yg standar maka kita sbg pedagang kedua akan sulit utk berjualan lagi.,5,Positif,mantaaaab shopee gratis ongkirnya perlu ditambah lagi krn sy sering belanja utk dijual lagi kalo gratis ongkirnya habis lalu beli dg biaya yg standar maka kita sbg pedagang kedua akan sulit utk berjualan lagi,mantaaaab shopee gratis ongkirnya ditambah krn sy belanja utk dijual kalo gratis ongkirnya habis beli dg biaya yg standar sbg pedagang sulit utk berjualan,"['mantaaaab', 'shopee', 'gratis', 'ongkirnya', 'ditambah', 'krn', 'sy', 'belanja', 'utk', 'dijual', 'kalo', 'gratis', 'ongkirnya', 'habis', 'beli', 'dg', 'biaya', 'yg', 'standar', 'sbg', 'pedagang', 'sulit', 'utk', 'berjualan']",mantaaaab shopee gratis ongkirnya tambah krn sy belanja utk jual kalo gratis ongkirnya habis beli dg biaya yg standar sbg dagang sulit utk jual
"kecewa banget sama shopee yang sekarang, lemot banget padahal udah pake data seluler/wifi, Shopee dulu ok punya ga lemot kaya sekarang, tolong diperbaiki lagi",1,Negatif,kecewa banget sama shopee yang sekarang lemot banget padahal udah pake data selulerwifi shopee dulu ok punya ga lemot kaya sekarang tolong diperbaiki lagi,kecewa banget shopee lemot banget udah pake data selulerwifi shopee ok ga lemot kaya tolong diperbaiki,"['kecewa', 'banget', 'shopee', 'lemot', 'banget', 'udah', 'pake', 'data', 'selulerwifi', 'shopee', 'ok', 'ga', 'lemot', 'kaya', 'tolong', 'diperbaiki']",kecewa banget shopee lot banget udah pake data selulerwifi shopee ok ga lot kaya tolong baik
tempat belanjanya sangat bagus dan nyaman di sini sangat lengkap apa yg kita cari saya sudah teruji belanja di sini semoga dan berharap kedepannya bisa banyak promo dan maupun voucher Shopie nya saat mau belanja,5,Positif,tempat belanjanya sangat bagus dan nyaman di sini sangat lengkap apa yg kita cari saya sudah teruji belanja di sini semoga dan berharap kedepannya bisa banyak promo dan maupun voucher shopie nya saat mau belanja,belanjanya bagus nyaman lengkap yg cari teruji belanja semoga berharap kedepannya promo voucher shopie nya belanja,"['belanjanya', 'bagus', 'nyaman', 'lengkap', 'yg', 'cari', 'teruji', 'belanja', 'semoga', 'berharap', 'kedepannya', 'promo', 'voucher', 'shopie', 'nya', 'belanja']",belanja bagus nyaman lengkap yg cari uji belanja moga harap depan promo voucher shopie nya belanja
"Shopee sekarang filter Untuk memilih daerahnya ga sesuai, daerah² lain yang ga kupilih tetep masuk ke beranda, mohon perbaikannya, susah kalau mau nyari barang di daerah yg dipilih",1,Negatif,shopee sekarang filter untuk memilih daerahnya ga sesuai daerah lain yang ga kupilih tetep masuk ke beranda mohon perbaikannya susah kalau mau nyari barang di daerah yg dipilih,shopee filter memilih daerahnya ga sesuai daerah ga kupilih tetep masuk beranda mohon perbaikannya susah nyari barang daerah yg dipilih,"['shopee', 'filter', 'memilih', 'daerahnya', 'ga', 'sesuai', 'daerah', 'ga', 'kupilih', 'tetep', 'masuk', 'beranda', 'mohon', 'perbaikannya', 'susah', 'nyari', 'barang', 'daerah', 'yg', 'dipilih']",shopee filter pilih daerah ga sesuai daerah ga pilih tetep masuk beranda mohon baik susah nyari barang daerah yg pilih
"Aplikasi paling lag, berat, banyak fitur gak berguna. Intinya ini aplikasi ampas banget. Jauh berbeda sama aplikasi si ijo.",1,Negatif,aplikasi paling lag berat banyak fitur gak berguna intinya ini aplikasi ampas banget jauh berbeda sama aplikasi si ijo,aplikasi lag berat fitur gak berguna intinya aplikasi ampas banget berbeda aplikasi si ijo,"['aplikasi', 'lag', 'berat', 'fitur', 'gak', 'berguna', 'intinya', 'aplikasi', 'ampas', 'banget', 'berbeda', 'aplikasi', 'si', 'ijo']",aplikasi lag berat fitur gak guna inti aplikasi ampas banget beda aplikasi si ijo
"Belanja di sini puas banget,sering dapat gratis ongkir,harga discount,produk2 yang di jual juga rata2 yang aku beli ORI,bagus,dan tidak mengecewakan.Thank you Shopee",5,Positif,belanja di sini puas bangetsering dapat gratis ongkirharga discountproduk yang di jual juga rata yang aku beli oribagusdan tidak mengecewakanthank you shopee,belanja puas bangetsering gratis ongkirharga discountproduk jual beli oribagusdan mengecewakanthank you shopee,"['belanja', 'puas', 'bangetsering', 'gratis', 'ongkirharga', 'discountproduk', 'jual', 'beli', 'oribagusdan', 'mengecewakanthank', 'you', 'shopee']",belanja puas bangetsering gratis ongkirharga discountproduk jual beli oribagusdan mengecewakanthank you shopee
"Kami semua merasa sangat kecewa dengan app ini, sebagai pengguna lama kami merasa dikecewakan dengan app ini. Sudah ratusan pengguna yg memberi tanggapan yg sama atas performa app ini, tp responya malah tambah bikin kecewa,",1,Negatif,kami semua merasa sangat kecewa dengan app ini sebagai pengguna lama kami merasa dikecewakan dengan app ini sudah ratusan pengguna yg memberi tanggapan yg sama atas performa app ini tp responya malah tambah bikin kecewa,kecewa app pengguna dikecewakan app ratusan pengguna yg tanggapan yg performa app tp responya bikin kecewa,"['kecewa', 'app', 'pengguna', 'dikecewakan', 'app', 'ratusan', 'pengguna', 'yg', 'tanggapan', 'yg', 'performa', 'app', 'tp', 'responya', 'bikin', 'kecewa']",kecewa app guna kecewa app ratus guna yg tanggap yg performa app tp responya bikin kecewa
Tolong sinyal nya di perbaiki lagi. Karena saat menggunakan Shopee . Itu loading nya lama dan ketika melihat barang juga lama. Tolong di perbaiki lagi,4,Positif,tolong sinyal nya di perbaiki lagi karena saat menggunakan shopee  itu loading nya lama dan ketika melihat barang juga lama tolong di perbaiki lagi,tolong sinyal nya perbaiki shopee loading nya barang tolong perbaiki,"['tolong', 'sinyal', 'nya', 'perbaiki', 'shopee', 'loading', 'nya', 'barang', 'tolong', 'perbaiki']",tolong sinyal nya baik shopee loading nya barang tolong baik
"ada bug ya? setelah melakukan pencarian barang seharusnya setelan filter (daerah, range harga, dll) tidak ke-reset kan? ini malah ke-reset, tolong perbaiki.",1,Negatif,ada bug ya setelah melakukan pencarian barang seharusnya setelan filter daerah range harga dll tidak kereset kan ini malah kereset tolong perbaiki,bug ya pencarian barang setelan filter daerah range harga dll kereset kereset tolong perbaiki,"['bug', 'ya', 'pencarian', 'barang', 'setelan', 'filter', 'daerah', 'range', 'harga', 'dll', 'kereset', 'kereset', 'tolong', 'perbaiki']",bug ya cari barang setel filter daerah range harga dll kereset kereset tolong baik
Shopee kenapa akhir-akhir ini sering error? Masuk aplikasi malah lag berujung keluar dari aplikasi. Ruang penyimpanan internal maupun eksternal masih banyak.,2,Negatif,shopee kenapa akhirakhir ini sering error masuk aplikasi malah lag berujung keluar dari aplikasi ruang penyimpanan internal maupun eksternal masih banyak,shopee akhirakhir error masuk aplikasi lag berujung aplikasi ruang penyimpanan internal eksternal,"['shopee', 'akhirakhir', 'error', 'masuk', 'aplikasi', 'lag', 'berujung', 'aplikasi', 'ruang', 'penyimpanan', 'internal', 'eksternal']",shopee akhirakhir error masuk aplikasi lag ujung aplikasi ruang simpan internal eksternal
"Perlu di perbaiki kerjasama antar tim, tgl 29 retur barang tapi no resi otomatis gak keluar, nelpon cs katanya akan ditindak lanjuti oleh tim terkait.. Mohon ditunggu,gitu trs, tgl 2 cek lagi eh retur dibatalkan uang diteruskan ke penjual.. Alasan tim mediasi karena nomer resi nya tidak di upload, kan lucu no resi otomatis aja gak ada alias loading terus,gimana mau kirim?? Awas hati2 online shop makin banyak kalo gak mau ngos2an kaya shopee food mohon diperbaiki.. Ilang duit gw 800rb sialan",1,Negatif,perlu di perbaiki kerjasama antar tim tgl  retur barang tapi no resi otomatis gak keluar nelpon cs katanya akan ditindak lanjuti oleh tim terkait mohon ditunggugitu trs tgl  cek lagi eh retur dibatalkan uang diteruskan ke penjual alasan tim mediasi karena nomer resi nya tidak di upload kan lucu no resi otomatis aja gak ada alias loading terusgimana mau kirim awas hati online shop makin banyak kalo gak mau ngosan kaya shopee food mohon diperbaiki ilang duit gw rb sialan,perbaiki kerjasama tim tgl retur barang no resi otomatis gak nelpon cs ditindak lanjuti tim terkait mohon ditunggugitu trs tgl cek eh retur dibatalkan uang diteruskan penjual alasan tim mediasi nomer resi nya upload lucu no resi otomatis aja gak alias loading terusgimana kirim awas hati online shop kalo gak ngosan kaya shopee food mohon diperbaiki ilang duit gw rb sialan,"['perbaiki', 'kerjasama', 'tim', 'tgl', 'retur', 'barang', 'no', 'resi', 'otomatis', 'gak', 'nelpon', 'cs', 'ditindak', 'lanjuti', 'tim', 'terkait', 'mohon', 'ditunggugitu', 'trs', 'tgl', 'cek', 'eh', 'retur', 'dibatalkan', 'uang', 'diteruskan', 'penjual', 'alasan', 'tim', 'mediasi', 'nomer', 'resi', 'nya', 'upload', 'lucu', 'no', 'resi', 'otomatis', 'aja', 'gak', 'alias', 'loading', 'terusgimana', 'kirim', 'awas', 'hati', 'online', 'shop', 'kalo', 'gak', 'ngosan', 'kaya', 'shopee', 'food', 'mohon', 'diperbaiki', 'ilang', 'duit', 'gw', 'rb', 'sialan']",baik kerjasama tim tgl retur barang no resi otomatis gak nelpon cs tindak lanjut tim kait mohon ditunggugitu trs tgl cek eh retur batal uang terus jual alas tim mediasi nomer resi nya upload lucu no resi otomatis aja gak alias loading terusgimana kirim awas hati online shop kalo gak ngosan kaya shopee food mohon baik ilang duit gw rb sial
"Estimasi pengiriman shoppe sekarang lama banget, gak heran kalo pihak ekspedisi kirim sesuai yang di estimasi. Paket beda kecamatan aja harus nunggu 10 hari baru diantar.. Hadeh makin lama makin gak jelas pelayanannya",1,Negatif,estimasi pengiriman shoppe sekarang lama banget gak heran kalo pihak ekspedisi kirim sesuai yang di estimasi paket beda kecamatan aja harus nunggu  hari baru diantar hadeh makin lama makin gak jelas pelayanannya,estimasi pengiriman shoppe banget gak heran kalo ekspedisi kirim sesuai estimasi paket beda kecamatan aja nunggu diantar hadeh gak pelayanannya,"['estimasi', 'pengiriman', 'shoppe', 'banget', 'gak', 'heran', 'kalo', 'ekspedisi', 'kirim', 'sesuai', 'estimasi', 'paket', 'beda', 'kecamatan', 'aja', 'nunggu', 'diantar', 'hadeh', 'gak', 'pelayanannya']",estimasi kirim shoppe banget gak heran kalo ekspedisi kirim sesuai estimasi paket beda camat aja nunggu antar hadeh gak layan
Minus bgt shoppe. Udah ga enak. Apk lemot pdhal pke wifi. Ada biaya layanan ada biasa ongkir. Ga seenak dlu. Bnyak yg udah pada beralih ke apk biru. Udh ga JD apk blnja no 1. Lebih diupgrde lagi. Semuany. Kaya awal dongg min,2,Negatif,minus bgt shoppe udah ga enak apk lemot pdhal pke wifi ada biaya layanan ada biasa ongkir ga seenak dlu bnyak yg udah pada beralih ke apk biru udh ga jd apk blnja no  lebih diupgrde lagi semuany kaya awal dongg min,minus bgt shoppe udah ga enak apk lemot pdhal pke wifi biaya layanan ongkir ga seenak dlu bnyak yg udah beralih apk biru udh ga jd apk blnja no diupgrde semuany kaya dongg min,"['minus', 'bgt', 'shoppe', 'udah', 'ga', 'enak', 'apk', 'lemot', 'pdhal', 'pke', 'wifi', 'biaya', 'layanan', 'ongkir', 'ga', 'seenak', 'dlu', 'bnyak', 'yg', 'udah', 'beralih', 'apk', 'biru', 'udh', 'ga', 'jd', 'apk', 'blnja', 'no', 'diupgrde', 'semuany', 'kaya', 'dongg', 'min']",minus bgt shoppe udah ga enak apk lot pdhal pke wifi biaya layan ongkir ga enak dlu bnyak yg udah alih apk biru udh ga jd apk blnja no diupgrde semuany kaya dongg min
"Shopee makin ke sini makin parah sinyal full yg lain gak ada masalah cuma Shopee yg loadingnya lama, buka vidio Shopee dr judulnya apa di klik keluarnya laen di ulangi gitu mulu, tolong dong kak di perbaiki, fitur yg gak penting di hilangkan aja bikin berat aplikasinya",1,Negatif,shopee makin ke sini makin parah sinyal full yg lain gak ada masalah cuma shopee yg loadingnya lama buka vidio shopee dr judulnya apa di klik keluarnya laen di ulangi gitu mulu tolong dong kak di perbaiki fitur yg gak penting di hilangkan aja bikin berat aplikasinya,shopee parah sinyal full yg gak shopee yg loadingnya buka vidio shopee dr judulnya klik keluarnya laen ulangi gitu mulu tolong kak perbaiki fitur yg gak hilangkan aja bikin berat aplikasinya,"['shopee', 'parah', 'sinyal', 'full', 'yg', 'gak', 'shopee', 'yg', 'loadingnya', 'buka', 'vidio', 'shopee', 'dr', 'judulnya', 'klik', 'keluarnya', 'laen', 'ulangi', 'gitu', 'mulu', 'tolong', 'kak', 'perbaiki', 'fitur', 'yg', 'gak', 'hilangkan', 'aja', 'bikin', 'berat', 'aplikasinya']",shopee parah sinyal full yg gak shopee yg loadingnya buka vidio shopee dr judul klik keluar laen ulang gitu mulu tolong kak baik fitur yg gak hilang aja bikin berat aplikasi
"Aplikasinya ga mendukung untuk belanja online, sangat lemot sekali aplikasi shopee ketika saya ke branda aplikasi dan kembali ke troli dan saat meilih pun lemot, jdi membuat saya malas membeli online di shopee, kecewa, tolong dong kinerjanya di perbaikin kasian yg mau membeli tapi aplikasi ga mendukung sangat lemot sekali seperti yg mengelola aplikasi lemotnya kurasa",1,Negatif,aplikasinya ga mendukung untuk belanja online sangat lemot sekali aplikasi shopee ketika saya ke branda aplikasi dan kembali ke troli dan saat meilih pun lemot jdi membuat saya malas membeli online di shopee kecewa tolong dong kinerjanya di perbaikin kasian yg mau membeli tapi aplikasi ga mendukung sangat lemot sekali seperti yg mengelola aplikasi lemotnya kurasa,aplikasinya ga mendukung belanja online lemot aplikasi shopee branda aplikasi troli meilih lemot jdi malas membeli online shopee kecewa tolong kinerjanya perbaikin kasian yg membeli aplikasi ga mendukung lemot yg mengelola aplikasi lemotnya kurasa,"['aplikasinya', 'ga', 'mendukung', 'belanja', 'online', 'lemot', 'aplikasi', 'shopee', 'branda', 'aplikasi', 'troli', 'meilih', 'lemot', 'jdi', 'malas', 'membeli', 'online', 'shopee', 'kecewa', 'tolong', 'kinerjanya', 'perbaikin', 'kasian', 'yg', 'membeli', 'aplikasi', 'ga', 'mendukung', 'lemot', 'yg', 'mengelola', 'aplikasi', 'lemotnya', 'kurasa']",aplikasi ga dukung belanja online lot aplikasi shopee branda aplikasi troli meilih lot jdi malas beli online shopee kecewa tolong kerja perbaikin kasi yg beli aplikasi ga dukung lot yg kelola aplikasi lot rasa
Saran buat shopee : Untuk pembelian cod alangkah baiknya barang di cek sama pihak kurir dari shopee atau rekanan supaya customer tidak kecewa disaat menerima barang yg dibeli. Untuk pelayanan komplain pasti ribet. Banyak yg memanfaatkan aplikasi belanja online untuk kejahatan. Percuma kalo beli barang mahal tapi palsu tidak sesuai posting iklannya asli ny,5,Positif,saran buat shopee  untuk pembelian cod alangkah baiknya barang di cek sama pihak kurir dari shopee atau rekanan supaya customer tidak kecewa disaat menerima barang yg dibeli untuk pelayanan komplain pasti ribet banyak yg memanfaatkan aplikasi belanja online untuk kejahatan percuma kalo beli barang mahal tapi palsu tidak sesuai posting iklannya asli ny,saran shopee pembelian cod alangkah baiknya barang cek kurir shopee rekanan customer kecewa disaat menerima barang yg dibeli pelayanan komplain ribet yg memanfaatkan aplikasi belanja online kejahatan kalo beli barang mahal palsu sesuai posting iklannya asli ny,"['saran', 'shopee', 'pembelian', 'cod', 'alangkah', 'baiknya', 'barang', 'cek', 'kurir', 'shopee', 'rekanan', 'customer', 'kecewa', 'disaat', 'menerima', 'barang', 'yg', 'dibeli', 'pelayanan', 'komplain', 'ribet', 'yg', 'memanfaatkan', 'aplikasi', 'belanja', 'online', 'kejahatan', 'kalo', 'beli', 'barang', 'mahal', 'palsu', 'sesuai', 'posting', 'iklannya', 'asli', 'ny']",saran shopee beli cod alangkah baik barang cek kurir shopee rekan customer kecewa saat terima barang yg beli layan komplain ribet yg manfaat aplikasi belanja online jahat kalo beli barang mahal palsu sesuai posting iklan asli ny
