content,score,Label
Untuk aplikasi ok la yang permasalahan nya adalah iklan nya tuh mana lama lagi terus tombol X kecil jadi susah di pencet dan itu mengganggu banget,2,Negatif
"Kalo kalian punya kesabaran setipis tisu, memding jangan di download.... karena kalo digunain lama itu makin lemot padahal sinyal bagus, mungkin apk nya terlalu berat jadi sering lemot Padahal udah aku update, penyimpanan memori masih banyak tapi kok ya masih aja lemot trs udah aku clear cache ujung ujungnya juga lemot lagi",1,Negatif
"Ee' kali emang shopee sekarang. Nguras dana konsumen terus dengan biaya aplikasi, penanganan. Asuransi dan biaya lainnya yang gajelas dan ga ada timbal baliknya ke konsumen. Malah promo voucher makin pelit. Voucher Indomaret Alfamart , Alfamidi dulu ada setiap minggunya. sekarang sama sekali ga ada. Malah harga barang makin naik. Isi saldo shopee kena admin 2 ribu dan tiap periode makin naik biayanya.",1,Negatif
"Makin lama makin susah bukak aplikasi ini, klo bukan sdh ada tanggung payleter sudah uninstal kyaknya. Ayo dong perbaiki, sayang lh aplikasi bagus kok lemot",1,Negatif
Agak kecewa sih biasanya barang nyampe 3 atw 4 hari setelah di checkout.tp sekarang lama bgt bahkan sampai 1minggu lbh🥲dan lbh parah nya lagi setelah di checkout lama di peking gak kek dulu² kan jadi lama dh pengiriman nya😪,1,Negatif
Pasti di jawab maaf membuat resah bla bla bla. Udah di platinum nih akun. Trus aka update aplikasi berat. Flash sale Rp.1 perak blm pernah dpt. Kudu ganti kali hp yang RAM 1 TB.. Loding. Kadang ngeblank aplikasi. 🤬🤬🤬🤬🤬,1,Negatif
"mantaf jiwa.. |Semakin didepan 200316. | Ok kkk... 201020.|Gejozz👌🏻👍🏻22Ap10. |Toko tidak bisa dibuka saat ini, belakangan suka ada saja bagian yg tdk dpat diakses Pb0823.| saat ini sedang baik2 dan stabil Jn0123",5,Positif
"Sumpah cape banget sama shope sekarang lemot nya minta ampun padahal jaringan bagusss bangett ruang hp masih penuh. ini udah 3x sy download ulang biar gak lemot ehhh sama aja hasilnya udah d restar juga nih hp Ayolah shope balik lagi aja kek kemaren"" Makin kesini performa nya malah makin makin. Kecewa banget ihh",1,Negatif
"Gampang cari barang barang, tapi kok akhir akhir ini lemot banget ya, mau main shopee games aja susah banget, katanya jaringan saya yang susah, padahal sinyal full buka aplikasi lain juga lancar jaya semua dan tolong video video yang ga berkaitan dengan keperluan belanja kurang kurangin dong min, agak ngga nyambung jadinya. Tolong tingkatkan lagi ya, terimakasih.",3,
shopee mudah cepat tidak ribet saya senang sekali menggunakan shopee belanja di shopee cepet sampainya belanja di shopee banyak disconya...shopee makin kesini makin memudahkan utk belanja...beli sekarang bisa bayar nanti ...dpt limit dr spaylater bisa dicicil 4 bulan sangat membantu sekali ...,5,Positif
Banyak pilihan ...ada harga ada kualitas..yg paling penting kejujuran Toko dalam menjual produk2nya...no tipu2...maju terus shoppe..pilihan kita2 utk belanja online🫰❤️🫶,5,Positif
"Tdk akurat,fitur filter pilih satu lokasi/kota, yg muncul banyak kota-kota lainnya yg tdk dipilih,cape dah",2,Negatif
Shopee kok lemot bgt sihh... Aplikasinya nge bug nih.. padahal aku mau liat estimasi pengiriman pesanan aku. Yg keluar malah latar item. Gimana sih ini?? Ayo doong upgrade aplikasinya. Kesel bgttt .,1,Negatif
"toko oren tercinta!! produknya jg bagus bagus, pertahankan kualitas terbaikmu shopee ! sering sering adain promo dan gratis ongkir ya luvv>>",4,Positif
"Puas..puas puas.. dapat penghasilan tambahan dari shopee.. voucher melimpah. Koin juga banyak. Penggunaan aplikasi juga mudah, viturnya semakin lengkap dan kekinian. Special treatmen juga buat pengguna Platinum, sekali2 kasih hadiah kejutan donk buat pengguna shopee dengan transaksi terbanyak. Sudah 4 tahun pakai aplikasi ini, tetap setia",5,Positif
"Aplikasi sangat mudah di gunakan, sangking mudahnya anak kecil pun bisa berbelanja di Shopee,, 😁😁 Mungkin bisa di tingkatkan lagi sistem kemananya agar tidak merugikan penggunaannya, mungkin bisa sistem COD di buat agar stiap checkout menggunak metode pembayaran COD masukan pin/kata sandi agar anak kecil tidak bisa checkout sembarangan,",5,Positif
"parah sih, aku belom pernah pakai shopee, niat mau belanja di shopee tapi liat comment terbaru malah pada kecewa. gak jadi deh di shopee, mending belanja manual aja",5,Positif
"Bintangnya saya kurangin lagi. Aplikasinya terlalu berat. Lemoooot. Fitur selalu bertambah tetapi upgradenya lambat. Video/reel nggak jelas di aplikasi belanja fungsinya buat apa coba. useless bikin berat aplikasinya doang. Aplikasi jadi lama loadingnya, sering tiba-tiba nutup sendiri. Tolong di upgrade lagi aplikasinya sesuai dengan beban fitur2nya. Beban aplikasi terlalu berat dengan fitur sebanyak itu. Buka aplikasi jadi kurang nyaman, harus ulang2 lagi dari awal.",2,Negatif
"Makin lama makin lemot aplikasinya, terutama shopeefood. Padahal sinyal bagus, tp lemot bgt, maps yg drivernya jg kadang ga gerak2 jd susah buat mantau. Sering bug, padahal ram masih kosong, pokoknya yeah semoga di perbaiki yang kurang-kurangnya",1,Negatif
"Sinyal bagus, tapi terjadi kesalahan mulu, aplikasi nya berat, sangat nge lag, lambat, tolong kedepannya di perbaikin bug2 nya atau di upgrade lagi aplikasi nya agar lebih baik",1,Negatif
Aplikasi update trus tetep berat lemot. Jaringan lancar hp ram udah besar... Yang di update itu apa.. Mau belanja aja lihat barang di pencet gak muncul muncul ... Payahhhh,3,
"Akun lama saya ilang, padahal udah member gold,bisa cod,pas ganti hp akun gak bisa kembali,pakai akun baru dan no hp tetap sama,tapi semua toko yang ada di Sophie tidak bisa cod,jadi ga bisa belanja online cod,coba tolong dong di perbaiki., karena saya sering belanja cod",1,Negatif
"Jujur saja awalnya sangat menyukai shopee. Karna bisa mengubah hidup saya dari kecanduan game menjadi bussinesman sbg seller. Meskipun semakin hari, kebijakan2 yg dibuat semakin mempersempit kebebasan seller. Yg terakhir bikin angkat tangan dan nyerah. Akhirnya toko saya kami tutup karna default jaskirnya Shopee Express. Sya tutup karna jarak tempuh ke titik drop off 30km..!!!",1,Negatif
"Sangat membantu. Saya pernah transaksi topup melalui transfer ATM BNI, topup tidak nambah transfer ATM nya berhasil dicek saldonya kurang, setiap hari saya mengajukan pertanyaan selalu respon timnya. Sekitar 6 hari kemudian Alhasil uangnya kembali ke rekening BNIq lagi saya kira uangku akan hilang ternyata tidak, terimakasih tim shoope.",5,Positif
Suka ngelag2 sih.. sebagus apapun hp kalian kalau buka shopee pasti ngelag🤣 kadang ngebug kalau pas buka barang favorit tau2 gambarnya sama semua.. jadi bingung nyarinya harus direfresh dulu.. dan mending gausah dikasih video2an yg ada diberanda.. gamenya juga kalau dimainin ngelag.. dahlah🫠 tapi gpp.. tetep stay shopping disini☺️👍🏻,3,
Aplikasi olshop yg selalu q pake setiap belanja online.Masalah zonk atau tidak beli barang tergantung kita yg pilih toko nya .tapi aq pernah d telf yg mengatas namakn pihak shopee katanya ada menang shopeepay later yg aneh nya yg telf tau bahwa aq baru pesen anting dr shopee dan dia tau barang aq uda sampe.aq tau itu penipuan tp jd sedikit kurang nyaman kayak ny kok bisa identitas belanja kita gak d rahasiain.dan itu jadi peluang buat pihak yg gak bertanggung jawab,5,Positif
Habis upgrade tgl 25mei kemaren kok lemot banget. Kirain sinyal. Ehh sinyal bagusss. Kenapa shopee? 🙆 Bintang 3 dulu yaa. Karena lemot banget.,3,
"Toko di Shopee banyak yang curang , penipuan tapi gak di tindak secara tegas sama aplikasi Shopee, Kesian kalo customer yang belanja gak tau cara Nerima barang sesuai prosedur agar bisa barang yang sudah di beli di retur kalau tidak sesuai harga / sesuai barang yang di pesan karena banyak yang tekan selesai bila barang di terima dan tidak unboxing video saat cek paket jadi tidak bisa retur barang, ke enakan penjual penjual nakal di toko Shopee terus nipu tanpa bisa di tindak oleh Shopee",1,Negatif
Kk tolong ya perbaikii apl nya. Sebenernya ini bagus apl nya Tapi sayang makin kesini makin lemot. Saya mau bayar pake shopeepay malah gak bisa. Mana udh isi shopeepay lagi. Tapi pas mai bayar gak bisa. Loading terus harus di unduh dulu. Gak kaya dulu apl nya sekarang jdi kacau.,2,Negatif
Kenapaa di saat mau check-in koin harian ga bisa terus? Padahal jaringan bagus tapi tetap ga bisa juga?? Udah keluar dari aplikasi lalu masuk lagi masih saja tida bisa,1,Negatif
"Baru dibulan juni 2023 ini fitur spinjam bisa diaktifkan, sangat bermanfaat. Apalagi saat mau belanja tapi bisa nyicil pakai spaylater. Good job sir",5,Positif
"puas lah kalau belanja di sopi udah pilihan barang banyak, kualitas juga bagus, untuk yg sering merasa tertipu belanjq di sopi, jangan salahin aplikasi nya ya, utamakan belanja barang di bintang 4.6 keatas agar tidak kecewa",5,Positif
"Saya terpaksa ubah lg awal nya dr bintangb5 ke 3, skrg dari bintang 3 ke bintang 1,krn ini lah penilaian yg cocok buat shopee aplikasi nya sangat2 lemot, semakin di update semakin berat apk nya,.. Sangat2 menjengkel kan klu membuka apk shopee,..",1,Negatif
"So far cuma shopee yang tidak meribetkan penggunanya, fiturnya juga friendly able, mudah dipahami dan cocok segala usia. Tapi sayangnya loyalitas member tidak menjadi nilai yang baik, so aku kasih bintang 4 dulu",4,Positif
"Saya merasa sangat di rugikan ,beli barang kulkas lewat shope , datang tidak berfungsi ,, bahkan ongkir di tanggung pembeli , ngasih 100 ke kurir , Ajukan pengembalian , barang kulkas di cabang terdekat jauh2 mendatangi expedisi j&t express tidak mau menerima pengembalian barang kulkas terlalu bersesiko, akhirnya , pengiriman secara terpisah, kulkas sewa mobil, , label lewat j&t. Merogoh kantong hny untuk memproses kulkas 😏😏😏",1,Negatif
"buat server shopee, tollng di simak apus game shopee bubble nya karena bikin orang pusing dan gak nyambung sama sekali.. buat belanjanya sih oke.. cuman itu yang saya minta. apus shopee bubble nya ,terima kasih!!!!",1,Negatif
"Belanja mudah aman dan nyaman, untuk bunga paylater relatif murah. Sangat di rekomendasikan. Be a smart.",5,Positif
"Setiap buka shope pay later mesti lemot, padahal sinyal bagus. Kalo telat bayar kena denda, padahal setiap mau bayar selalu aplikasi kaya asu",2,Negatif
"bagus sih memang belanja disinii, tapi semangkin hari semangkin lelet , bukan karena masalah jaringan ataupun paket data nya yaaa, tapi aplikasi nya memang lelet!!!!!",2,Negatif
"Jelek banget aplikasinya. Udah nge hapusin produk banyak, begitu masuk ke aplikasinya lagi malah muncul2 lagi. Mana lelet. Lemot. dari dulu gini mulu",1,Negatif
"Buruk banget, min minimal kalo cari penjual yang amanah, saya rugi ini jadinya, uang 1.300.000 itu ga dikit ya, kalo gini posisimu bakal kegeser sama sebelah. Thanks!!",2,Negatif
"Pernah dibantu sampe tuntas ttg kesalahan kurir yg salah alamat. Hal kek gini yg bikin pelanggan jd seneng, meski ga minta ada mslh sih ya.",5,Positif
Katanya gratis ongkir kok Masi ada ngkirnya udah gitu ongkir nya mahal 2x lipat Masi mending lazada.. kalo masalah potongan dan ongkir termurah ya lazada sih.. udah 2 THN pake shopee dan lazada jadi bisa bedain Saya make shopee cuma pas mau beli barang yg kotanya deket² aja dan yg harga murah trs bobotnya ringan.. soalnya makin mahal ongkirnya bisa ratusan ribu Nah kalo barang yg mahal maupun murah tapi bobotnya ringan / lumayan berat Saya pake LAZADA soalnya makin murah dan ada potongan harga,1,Negatif
Aplikasi error mulu di update sama bae....ketebak paling jawabannya jaringan gw kurang stabil ato apalah segala ponsel di salahin...Ujung² nya kita² juga yg di salahin....padahal semua aplikasi berat ga ada masalah 🤣,3,
"Untuk developer/tim pengembang dari aplikasi shopee tolong ketika pemesanan lebih baik menggunakan password, karna aku mendapat pengalaman buruk ketika hpku di pinjam orang atau teman kadang iseng tiba tiba mesan sesuatu tanpa bilang bilang dan juga biasanya untuk orang tua ketika hpnya di pinjam anak-anaknya terkadang karna gak tau tiba tiba asal pencet pesan barang.",3,
DISKON 50%!! Kepotong cuma 5rb dari total 100rb. Yang bener aja 50% nya mana Pas cek ditoko gratis ongkir s/d 1k setelah di check out 41k itu pun sudah pake voucher. Sebelumnya waktu check out bisa 1k tapi pas ganti akun ke 2 (ongkir 41k) jadi ngikut berubah 💩💩,1,Negatif
Lemotnya menguras emosi. Mau isi shopee pay aja susahnya minta ampun muter-muter terus😭😭😭😭 Udah di update sama aja. Lama-lama males makenya. Mau coba aplikasi belanja lain aja,3,
"Sebulan ga buka shopee giliran buka mau checkout pas liat voucher selalu ga bisa katanya jaringan bermasalah,,ok kita coba ke ubah metode pembayaran pun sama putih doank ga keluar tulisan apa², ini gimana sih jadinya,,buat buka apl lain ok ok aja cepet jaringannya,,jadi ga bisa co...",1,Negatif
"Kenapa fitur beli paket data dan pulsa tidak bisa dipakai? Loadingnya lama bngt.padahal udah berbagai cari sinyal bagus,tetep gak bisa. Padahal dulu bisa. Mohon pencerahan nya min!!!",4,Positif
"Kecewa banget dan bikin males Sulit sekali melakukan pembayaran lewat Qris, saat kita screenshot Qris nya dan mau kita scan kita open galeri ga otomatis update cari flie foto nya pun susah , padahal kalo pake app dana langsung muncul foto Qris yang baru saja di screenshot",1,Negatif
"Ada apa dengan shopee mau cek pemesanan gk bisa kebuka malah loading,mau lihat lihat baju gk bisa gk ada gambar,jelek amat shopee rugi di unduh jg klo begini makan kuota tpi gk bisa ngebuka gambar malah ngbleng",1,Negatif
Kenapa spaylater dan spinjam saya tiba2 tidak bisa dipakai. Padahal selalu bayar dan gak pernah telat. Tolong ya pihak shopee. Jadi kesusahan mau belanja,1,Negatif
"Aplikasinya lemot mau transaksi pembayaran loading aja, terus lama udah itu selalu keluar sendiri, akhirnya pindah di akulaku yg mudah dan gk lemot.",2,Negatif
"Sebelumnya udah bagus. Sekarang setelah update malah lemot, tolong diperbaiki. BTW terpaksa turun bintang ya, kalah sama si ijo soalnya servernya jauh lebih stabil",1,Negatif
Sekarang shopee makin mahal ya ongkirnya dan pelit koin. Masa pengiriman lama bangett vocher jga g bisa digunain. Beda bgtt kesaing sm olshop ungu sebelah makin ditingkatkan lagi ya. Soalnya pada beralih ke ungu jadinya suka bnyak Cashback tnp minimum blnja sm grtis ongkir nya jg makin banyak. Cs nya juga nanya apa dijawabnya apa si shopee ini.,3,
"shopee gaje saldo bonus shopepay tidak dapat di gunakan untuk transaksi ini, bonus darimana boss orang gua top up buat belanja, jadi kaga bisa belanja gara gara masalah ini gaje emang shopee kesel aing lah",1,Negatif
Iii...iiini..parah..ini... Makin kesinih shope makin lemot jadi ga fokuss kalau mau belanja.. Saya pengguna lama ni bro..kenapa jd lemot gini...market tetangga lancar2 sajah tuh kenapa ni shope lemot amaat.. Tolonglah apa pungsinya itu updet2... Hilangin yg ga penting yg fitur video.. Ini markeg belanja bukan malah ngikut kaya t*kt*k dn yg lainnya... Lebih enak shope yg dulu lancarrr,1,Negatif
"Kecewa berat sama Shopee,,loadingnya lama banget,blank putih,, di-update tiap bulan nggak tau apanya yang di update, fitur Shopee video udah kayak tiktok bikin lag & nggak berguna... aplikasinya terlalu berat",1,Negatif
Aplikasinya sangat membantu .oke banget pokoknya .semenjak pakai shopee memudahkan saya untuk berbelanja kebutuhan rumah ..bisa kredit juga dengan spaylater..pokoknya top keren keren.....,5,Positif
"shopee semakin pembaharuan semakin semrawut, semakin kacau, aplikasi berat saat di jalankan, banyak bug menyebabkan layar ghost touch..video tampilan tidak sesuai saat dimainkan, yang diklik apa, yang play apa..jelek aplikasi berat walau selalu saya hapus histori clear cache..",1,Negatif
"Sudah beberapa kali beli di Shopee selalu memuaskan. Bahkan untuk pembelian yang barangnya dikirim dari luar negeri juga oke. Pernah terjadi paket sudah dikirim oleh penjual, tapi paket tidak sampai terterima oleh saya sampai batas akhir waktu garansi dan perpanjangan waktu garansinya (paket hilang). Lalu saya ajukan untuk verifikasi keberadaan paket termaksud. Ternyata sungguh sangat baik managementnya, Shopee menyatakan bahwa status ""paket hilang"", selanjutnya dana saya dikembalikan 100% .",5,Positif
tadi nya saya udah beri ratting 5bintang sekarang gk tau ya makin banyak saingan shopoing online bukanya di tingkatkan kualitas nya malah semakin down pantas saja banyak yang pindah ke aplikasi lain minta upgrade aja tiap berapa lama sekali membosankan bukanya tambah bagus malah tambah buruk minta ampun aku ada saldo lebih dari 500rb tapi susah gk bisa di pake bayar kalo pilih cod bisa kan aneh,1,Negatif
Biar bintang yg bicara paket komplit. Dan selama saya belanja di shopee alhamdulillah. Barang selalu amanah tidak pernah kecewa sukses selalu shopee. Tapi sayang nya sya pengguna shopee setia sampai saat ini belum bisa menggunakan shopee paylater. Coba saya kasih saya kesempatan tidak perlu kreatir dan tentunya sya juga bersedia bertanggungjawab,5,Positif
